Time (hrs),Zone Temp (C),Outside Temp (C),HVAC Power (W),Fabric Loss (W),Air Exchange Loss (W),Solar Gains (W),Internal Gains (W),Window State (0-1)
33.7667,19.6824,-12.8000,31758.7335,2454.3783,720.5346,577.8636,0.0000,0.0000
33.7833,19.6826,-12.8000,31735.7317,2452.0691,720.5397,580.5462,0.0000,0.0000
33.8000,19.6829,-12.8000,31712.6367,2449.7506,720.5448,583.2288,0.0000,0.0000
33.8167,19.6831,-12.8000,31689.4498,2447.4229,720.5500,585.9114,0.0000,0.0000
33.8333,19.6833,-12.8000,31666.1722,2445.0862,720.5552,588.5940,0.0000,0.0000
33.8500,19.6836,-12.8000,31642.8049,2442.7406,720.5603,591.2766,0.0000,0.0000
33.8667,19.6838,-12.8000,31619.3491,2440.3861,720.5655,593.9592,0.0000,0.0000
33.8833,19.6840,-12.8000,31595.8058,2438.0229,720.5708,596.6418,0.0000,0.0000
33.9000,19.6843,-12.8000,31572.1761,2435.6511,720.5760,599.3244,0.0000,0.0000
33.9167,19.6845,-12.8000,31548.4611,2433.2707,720.5813,602.0070,0.0000,0.0000
33.9333,19.6848,-12.8000,31524.6618,2430.8820,720.5865,604.6896,0.0000,0.0000
33.9500,19.6850,-12.8000,31500.7792,2428.4850,720.5918,607.3722,0.0000,0.0000
33.9667,19.6852,-12.8000,31476.8143,2426.0797,720.5972,610.0548,0.0000,0.0000
33.9833,19.6855,-12.8000,31452.7681,2423.6664,720.6025,612.7374,0.0000,0.0000
34.0000,19.6857,-12.8000,31428.6416,2421.2450,720.6078,615.4200,0.0000,0.0000
34.0167,19.6859,-12.8183,31412.0891,2419.4762,721.0182,616.8402,0.0000,0.0000
34.0333,19.6860,-12.8367,31397.7424,2417.7185,721.4280,618.2604,0.0000,0.0000
34.0500,19.6862,-12.8550,31384.1149,2415.9746,721.8377,619.6806,0.0000,0.0000
34.0667,19.6863,-12.8733,31370.7851,2414.2441,722.2474,621.1008,0.0000,0.0000
34.0833,19.6864,-12.8917,31357.6286,2412.5260,722.6570,622.5210,0.0000,0.0000
34.1000,19.6866,-12.9100,31344.6065,2410.8198,723.0665,623.9412,0.0000,0.0000
34.1167,19.6867,-12.9283,31331.7070,2409.1255,723.4761,625.3614,0.0000,0.0000
34.1333,19.6868,-12.9467,31318.9276,2407.4430,723.8856,626.7816,0.0000,0.0000
34.1500,19.6869,-12.9650,31306.2700,2405.7729,724.2951,628.2018,0.0000,0.0000
34.1667,19.6871,-12.9833,31293.7379,2404.1155,724.7045,629.6220,0.0000,0.0000
34.1833,19.6872,-13.0017,31281.3363,2402.4714,725.1140,631.0422,0.0000,0.0000
34.2000,19.6873,-13.0200,31269.0707,2400.8412,725.5233,632.4624,0.0000,0.0000
34.2167,19.6874,-13.0383,31256.9469,2399.2254,725.9327,633.8826,0.0000,0.0000
34.2333,19.6876,-13.0567,31244.9705,2397.6246,726.3420,635.3028,0.0000,0.0000
34.2500,19.6877,-13.0750,31233.1473,2396.0394,726.7513,636.7230,0.0000,0.0000
34.2667,19.6878,-13.0933,31221.4827,2394.4703,727.1606,638.1432,0.0000,0.0000
34.2833,19.6879,-13.1117,31209.9817,2392.9178,727.5698,639.5634,0.0000,0.0000
34.3000,19.6880,-13.1300,31198.6491,2391.3824,727.9790,640.9836,0.0000,0.0000
34.3167,19.6881,-13.1483,31187.4893,2389.8646,728.3882,642.4038,0.0000,0.0000
34.3333,19.6882,-13.1667,31176.5062,2388.3645,728.7973,643.8240,0.0000,0.0000
34.3500,19.6883,-13.1850,31165.7034,2386.8827,729.2064,645.2442,0.0000,0.0000
34.3667,19.6884,-13.2033,31155.0841,2385.4195,729.6154,646.6644,0.0000,0.0000
34.3833,19.6886,-13.2217,31144.6510,2383.9750,730.0244,648.0846,0.0000,0.0000
34.4000,19.6887,-13.2400,31134.4065,2382.5495,730.4333,649.5048,0.0000,0.0000
34.4167,19.6888,-13.2583,31124.3527,2381.1432,730.8422,650.9250,0.0000,0.0000
34.4333,19.6889,-13.2767,31114.4911,2379.7562,731.2511,652.3452,0.0000,0.0000
34.4500,19.6890,-13.2950,31104.8231,2378.3887,731.6599,653.7654,0.0000,0.0000
34.4667,19.6890,-13.3133,31095.3496,2377.0407,732.0687,655.1856,0.0000,0.0000
34.4833,19.6891,-13.3317,31086.0714,2375.7123,732.4774,656.6058,0.0000,0.0000
34.5000,19.6892,-13.3500,31076.9886,2374.4035,732.8861,658.0260,0.0000,0.0000
34.5167,19.6893,-13.3683,31068.1016,2373.1144,733.2948,659.4462,0.0000,0.0000
34.5333,19.6894,-13.3867,31059.4099,2371.8448,733.7034,660.8664,0.0000,0.0000
34.5500,19.6895,-13.4050,31050.9133,2370.5947,734.1119,662.2866,0.0000,0.0000
34.5667,19.6896,-13.4233,31042.6111,2369.3641,734.5204,663.7068,0.0000,0.0000
34.5833,19.6897,-13.4417,31034.5023,2368.1529,734.9289,665.1270,0.0000,0.0000
34.6000,19.6897,-13.4600,31026.5860,2366.9609,735.3373,666.5472,0.0000,0.0000
34.6167,19.6898,-13.4783,31018.8609,2365.7880,735.7457,667.9674,0.0000,0.0000
34.6333,19.6899,-13.4967,31011.3255,2364.6340,736.1541,669.3876,0.0000,0.0000
34.6500,19.6900,-13.5150,31003.9784,2363.4989,736.5624,670.8078,0.0000,0.0000
34.6667,19.6900,-13.5333,30996.8177,2362.3824,736.9707,672.2280,0.0000,0.0000
34.6833,19.6901,-13.5517,30989.8416,2361.2843,737.3789,673.6482,0.0000,0.0000
34.7000,19.6902,-13.5700,30983.0482,2360.2044,737.7871,675.0684,0.0000,0.0000
34.7167,19.6902,-13.5883,30976.4354,2359.1425,738.1952,676.4886,0.0000,0.0000
34.7333,19.6903,-13.6067,30970.0011,2358.0985,738.6033,677.9088,0.0000,0.0000
34.7500,19.6904,-13.6250,30963.7430,2357.0720,739.0114,679.3290,0.0000,0.0000
34.7667,19.6904,-13.6433,30957.6588,2356.0628,739.4194,680.7492,0.0000,0.0000
34.7833,19.6905,-13.6617,30951.7461,2355.0707,739.8274,682.1694,0.0000,0.0000
34.8000,19.6905,-13.6800,30946.0025,2354.0955,740.2353,683.5896,0.0000,0.0000
34.8167,19.6906,-13.6983,30940.4255,2353.1368,740.6432,685.0098,0.0000,0.0000
34.8333,19.6906,-13.7167,30935.0125,2352.1945,741.0511,686.4300,0.0000,0.0000
34.8500,19.6907,-13.7350,30929.7611,2351.2683,741.4590,687.8502,0.0000,0.0000
34.8667,19.6908,-13.7533,30924.6686,2350.3579,741.8668,689.2704,0.0000,0.0000
34.8833,19.6908,-13.7717,30919.7325,2349.4631,742.2745,690.6906,0.0000,0.0000
34.9000,19.6909,-13.7900,30914.9500,2348.5835,742.6823,692.1108,0.0000,0.0000
34.9167,19.6909,-13.8083,30910.3187,2347.7190,743.0900,693.5310,0.0000,0.0000
34.9333,19.6909,-13.8267,30905.8358,2346.8693,743.4976,694.9512,0.0000,0.0000
34.9500,19.6910,-13.8450,30901.4987,2346.0340,743.9053,696.3714,0.0000,0.0000
34.9667,19.6910,-13.8633,30897.3048,2345.2130,744.3129,697.7916,0.0000,0.0000
34.9833,19.6911,-13.8817,30893.2515,2344.4060,744.7205,699.2118,0.0000,0.0000
35.0000,19.6911,-13.9000,30889.3362,2343.6127,745.1280,700.6320,0.0000,0.0000
35.0167,19.6911,-13.9183,30885.8509,2342.8751,745.5355,700.6320,0.0000,0.0000
35.0333,19.6912,-13.9367,30882.8219,2342.1840,745.9428,700.6320,0.0000,0.0000
35.0500,19.6912,-13.9550,30880.2120,2341.5332,746.3501,700.6320,0.0000,0.0000
35.0667,19.6912,-13.9733,30877.9790,2340.9185,746.7572,700.6320,0.0000,0.0000
35.0833,19.6912,-13.9917,30876.0862,2340.3363,747.1643,700.6320,0.0000,0.0000
35.1000,19.6913,-14.0100,30874.5036,2339.7840,747.5713,700.6320,0.0000,0.0000
35.1167,19.6913,-14.0283,30873.2061,2339.2592,747.9783,700.6320,0.0000,0.0000
35.1333,19.6913,-14.0467,30872.1726,2338.7600,748.3852,700.6320,0.0000,0.0000
35.1500,19.6913,-14.0650,30871.3847,2338.2846,748.7921,700.6320,0.0000,0.0000
35.1667,19.6913,-14.0833,30870.8264,2337.8316,749.1989,700.6320,0.0000,0.0000
35.1833,19.6913,-14.1017,30870.4835,2337.3996,749.6056,700.6320,0.0000,0.0000
35.2000,19.6913,-14.1200,30870.3433,2336.9873,750.0123,700.6320,0.0000,0.0000
35.2167,19.6913,-14.1383,30870.3945,2336.5938,750.4190,700.6320,0.0000,0.0000
35.2333,19.6913,-14.1567,30870.6271,2336.2180,750.8256,700.6320,0.0000,0.0000
35.2500,19.6913,-14.1750,30871.0318,2335.8591,751.2322,700.6320,0.0000,0.0000
35.2667,19.6913,-14.1933,30871.6003,2335.5163,751.6387,700.6320,0.0000,0.0000
35.2833,19.6913,-14.2117,30872.3251,2335.1888,752.0453,700.6320,0.0000,0.0000
35.3000,19.6913,-14.2300,30873.1996,2334.8760,752.4517,700.6320,0.0000,0.0000
35.3167,19.6913,-14.2483,30874.2175,2334.5774,752.8582,700.6320,0.0000,0.0000
35.3333,19.6912,-14.2667,30875.3733,2334.2923,753.2646,700.6320,0.0000,0.0000
35.3500,19.6912,-14.2850,30876.6618,2334.0203,753.6710,700.6320,0.0000,0.0000
35.3667,19.6912,-14.3033,30878.0784,2333.7610,754.0774,700.6320,0.0000,0.0000
35.3833,19.6912,-14.3217,30879.6190,2333.5139,754.4837,700.6320,0.0000,0.0000
35.4000,19.6912,-14.3400,30881.2796,2333.2787,754.8900,700.6320,0.0000,0.0000
35.4167,19.6912,-14.3583,30883.0569,2333.0550,755.2963,700.6320,0.0000,0.0000
35.4333,19.6912,-14.3767,30884.9475,2332.8426,755.7025,700.6320,0.0000,0.0000
35.4500,19.6911,-14.3950,30886.9485,2332.6411,756.1088,700.6320,0.0000,0.0000
35.4667,19.6911,-14.4133,30889.0574,2332.4503,756.5150,700.6320,0.0000,0.0000
35.4833,19.6911,-14.4317,30891.2716,2332.2699,756.9212,700.6320,0.0000,0.0000
35.5000,19.6911,-14.4500,30893.5889,2332.0998,757.3273,700.6320,0.0000,0.0000
35.5167,19.6910,-14.4683,30896.0072,2331.9397,757.7335,700.6320,0.0000,0.0000
35.5333,19.6910,-14.4867,30898.5247,2331.7895,758.1396,700.6320,0.0000,0.0000
35.5500,19.6910,-14.5050,30901.1397,2331.6490,758.5457,700.6320,0.0000,0.0000
35.5667,19.6910,-14.5233,30903.8506,2331.5180,758.9518,700.6320,0.0000,0.0000
35.5833,19.6909,-14.5417,30906.6559,2331.3965,759.3578,700.6320,0.0000,0.0000
35.6000,19.6909,-14.5600,30909.5543,2331.2842,759.7638,700.6320,0.0000,0.0000
35.6167,19.6909,-14.5783,30912.5446,2331.1810,760.1699,700.6320,0.0000,0.0000
35.6333,19.6908,-14.5967,30915.6256,2331.0870,760.5758,700.6320,0.0000,0.0000
35.6500,19.6908,-14.6150,30918.7963,2331.0018,760.9818,700.6320,0.0000,0.0000
35.6667,19.6908,-14.6333,30922.0558,2330.9255,761.3878,700.6320,0.0000,0.0000
35.6833,19.6907,-14.6517,30925.4032,2330.8580,761.7937,700.6320,0.0000,0.0000
35.7000,19.6907,-14.6700,30928.8377,2330.7992,762.1996,700.6320,0.0000,0.0000
35.7167,19.6907,-14.6883,30932.3584,2330.7490,762.6055,700.6320,0.0000,0.0000
35.7333,19.6906,-14.7067,30935.9648,2330.7074,763.0114,700.6320,0.0000,0.0000
35.7500,19.6906,-14.7250,30939.6561,2330.6742,763.4172,700.6320,0.0000,0.0000
35.7667,19.6906,-14.7433,30943.4317,2330.6495,763.8231,700.6320,0.0000,0.0000
35.7833,19.6905,-14.7617,30947.2912,2330.6331,764.2289,700.6320,0.0000,0.0000
35.8000,19.6905,-14.7800,30951.2339,2330.6251,764.6347,700.6320,0.0000,0.0000
35.8167,19.6904,-14.7983,30955.2594,2330.6253,765.0405,700.6320,0.0000,0.0000
35.8333,19.6904,-14.8167,30959.3672,2330.6338,765.4462,700.6320,0.0000,0.0000
35.8500,19.6904,-14.8350,30963.5569,2330.6504,765.8520,700.6320,0.0000,0.0000
35.8667,19.6903,-14.8533,30967.8280,2330.6752,766.2577,700.6320,0.0000,0.0000
35.8833,19.6903,-14.8717,30972.1803,2330.7081,766.6634,700.6320,0.0000,0.0000
35.9000,19.6902,-14.8900,30976.6132,2330.7491,767.0691,700.6320,0.0000,0.0000
35.9167,19.6902,-14.9083,30981.1265,2330.7981,767.4748,700.6320,0.0000,0.0000
35.9333,19.6901,-14.9267,30985.7198,2330.8552,767.8805,700.6320,0.0000,0.0000
35.9500,19.6901,-14.9450,30990.3928,2330.9202,768.2861,700.6320,0.0000,0.0000
35.9667,19.6900,-14.9633,30995.1451,2330.9931,768.6917,700.6320,0.0000,0.0000
35.9833,19.6900,-14.9817,30999.9765,2331.0740,769.0973,700.6320,0.0000,0.0000
36.0000,19.6900,-15.0000,31004.8867,2331.1627,769.5029,700.6320,0.0000,0.0000
36.0167,19.6900,-15.0000,31002.7820,2330.6790,769.5034,699.2118,0.0000,0.0000
36.0333,19.6900,-15.0000,30999.0799,2330.2467,769.5042,697.7916,0.0000,0.0000
36.0500,19.6900,-15.0000,30995.2033,2329.8524,769.5051,696.3714,0.0000,0.0000
36.0667,19.6901,-15.0000,30991.5048,2329.4896,769.5059,694.9512,0.0000,0.0000
36.0833,19.6901,-15.0000,30988.0545,2329.1542,769.5066,693.5310,0.0000,0.0000
36.1000,19.6901,-15.0000,30985.8427,2328.9147,769.5071,692.1108,0.0000,0.0000
36.1167,19.6902,-15.0000,30983.6599,2328.6967,769.5076,690.6906,0.0000,0.0000
36.1333,19.6902,-15.0000,30981.5946,2328.4979,769.5081,689.2704,0.0000,0.0000
36.1500,19.6902,-15.0000,30979.6763,2328.3164,769.5085,687.8502,0.0000,0.0000
36.1667,19.6902,-15.0000,30977.9097,2328.1505,769.5089,686.4300,0.0000,0.0000
36.1833,19.6902,-15.0000,30976.2899,2327.9991,769.5092,685.0098,0.0000,0.0000
36.2000,19.6903,-15.0000,30974.8088,2327.8609,769.5096,683.5896,0.0000,0.0000
36.2167,19.6903,-15.0000,30973.4575,2327.7351,769.5099,682.1694,0.0000,0.0000
36.2333,19.6903,-15.0000,30972.2274,2327.6209,769.5101,680.7492,0.0000,0.0000
36.2500,19.6903,-15.0000,30971.1106,2327.5174,769.5104,679.3290,0.0000,0.0000
36.2667,19.6903,-15.0000,30970.0998,2327.4240,769.5106,677.9088,0.0000,0.0000
36.2833,19.6903,-15.0000,30969.1886,2327.3400,769.5108,676.4886,0.0000,0.0000
36.3000,19.6903,-15.0000,30968.3711,2327.2651,769.5110,675.0684,0.0000,0.0000
36.3167,19.6903,-15.0000,30967.6419,2327.1986,769.5112,673.6482,0.0000,0.0000
36.3333,19.6903,-15.0000,30966.9963,2327.1401,769.5113,672.2280,0.0000,0.0000
36.3500,19.6903,-15.0000,30966.4298,2327.0892,769.5114,670.8078,0.0000,0.0000
36.3667,19.6903,-15.0000,30965.9386,2327.0455,769.5115,669.3876,0.0000,0.0000
36.3833,19.6903,-15.0000,30965.5190,2327.0088,769.5116,667.9674,0.0000,0.0000
36.4000,19.6903,-15.0000,30965.1677,2326.9787,769.5117,666.5472,0.0000,0.0000
36.4167,19.6904,-15.0000,30964.8818,2326.9549,769.5118,665.1270,0.0000,0.0000
36.4333,19.6904,-15.0000,30964.6586,2326.9371,769.5118,663.7068,0.0000,0.0000
36.4500,19.6904,-15.0000,30964.4955,2326.9253,769.5119,662.2866,0.0000,0.0000
36.4667,19.6904,-15.0000,30964.3904,2326.9190,769.5119,660.8664,0.0000,0.0000
36.4833,19.6904,-15.0000,30964.3412,2326.9182,769.5119,659.4462,0.0000,0.0000
36.5000,19.6904,-15.0000,30964.3461,2326.9227,769.5119,658.0260,0.0000,0.0000
36.5167,19.6904,-15.0000,30964.4034,2326.9324,769.5119,656.6058,0.0000,0.0000
36.5333,19.6904,-15.0000,30964.5115,2326.9470,769.5119,655.1856,0.0000,0.0000
36.5500,19.6904,-15.0000,30964.6691,2326.9664,769.5118,653.7654,0.0000,0.0000
36.5667,19.6904,-15.0000,30964.8749,2326.9906,769.5118,652.3452,0.0000,0.0000
36.5833,19.6903,-15.0000,30965.1278,2327.0195,769.5117,650.9250,0.0000,0.0000
36.6000,19.6903,-15.0000,30965.4268,2327.0529,769.5117,649.5048,0.0000,0.0000
36.6167,19.6903,-15.0000,30965.7710,2327.0907,769.5116,648.0846,0.0000,0.0000
36.6333,19.6903,-15.0000,30966.1595,2327.1329,769.5115,646.6644,0.0000,0.0000
36.6500,19.6903,-15.0000,30966.5917,2327.1795,769.5114,645.2442,0.0000,0.0000
36.6667,19.6903,-15.0000,30967.0669,2327.2303,769.5113,643.8240,0.0000,0.0000
36.6833,19.6903,-15.0000,30967.5845,2327.2853,769.5112,642.4038,0.0000,0.0000
36.7000,19.6903,-15.0000,30968.1441,2327.3445,769.5111,640.9836,0.0000,0.0000
36.7167,19.6903,-15.0000,30968.7452,2327.4078,769.5109,639.5634,0.0000,0.0000
36.7333,19.6903,-15.0000,30969.3873,2327.4752,769.5108,638.1432,0.0000,0.0000
36.7500,19.6903,-15.0000,30970.0703,2327.5467,769.5106,636.7230,0.0000,0.0000
36.7667,19.6903,-15.0000,30970.7937,2327.6222,769.5105,635.3028,0.0000,0.0000
36.7833,19.6903,-15.0000,30971.5574,2327.7017,769.5103,633.8826,0.0000,0.0000
36.8000,19.6903,-15.0000,30972.3612,2327.7852,769.5101,632.4624,0.0000,0.0000
36.8167,19.6903,-15.0000,30973.2049,2327.8727,769.5099,631.0422,0.0000,0.0000
36.8333,19.6903,-15.0000,30974.0884,2327.9642,769.5097,629.6220,0.0000,0.0000
36.8500,19.6902,-15.0000,30975.0117,2328.0597,769.5095,628.2018,0.0000,0.0000
36.8667,19.6902,-15.0000,30975.9745,2328.1591,769.5093,626.7816,0.0000,0.0000
36.8833,19.6902,-15.0000,30976.9770,2328.2625,769.5091,625.3614,0.0000,0.0000
36.9000,19.6902,-15.0000,30978.0190,2328.3699,769.5089,623.9412,0.0000,0.0000
36.9167,19.6902,-15.0000,30979.1007,2328.4812,769.5086,622.5210,0.0000,0.0000
36.9333,19.6902,-15.0000,30980.2220,2328.5965,769.5084,621.1008,0.0000,0.0000
36.9500,19.6902,-15.0000,30981.3830,2328.7158,769.5081,619.6806,0.0000,0.0000
36.9667,19.6902,-15.0000,30982.5837,2328.8391,769.5079,618.2604,0.0000,0.0000
36.9833,19.6902,-15.0000,30983.8242,2328.9664,769.5076,616.8402,0.0000,0.0000
37.0000,19.6901,-15.0000,30985.1046,2329.0976,769.5073,615.4200,0.0000,0.0000
37.0167,19.6901,-15.0000,30986.6110,2329.2644,769.5070,612.7374,0.0000,0.0000
37.0333,19.6901,-15.0000,30988.3830,2329.4614,769.5066,610.0548,0.0000,0.0000
37.0500,19.6901,-15.0000,30990.4177,2329.6847,769.5061,607.3722,0.0000,0.0000
37.0667,19.6901,-15.0000,30992.6990,2329.9317,769.5056,604.6896,0.0000,0.0000
37.0833,19.6900,-15.0000,30995.2081,2330.2001,769.5050,602.0070,0.0000,0.0000
37.1000,19.6900,-15.0000,30997.9274,2330.4883,769.5044,599.3244,0.0000,0.0000
37.1167,19.6900,-15.0000,31000.8419,2330.7949,769.5038,596.6418,0.0000,0.0000
37.1333,19.6900,-15.0000,31003.9390,2331.1189,769.5031,593.9592,0.0000,0.0000
37.1500,19.6899,-15.0000,31007.2083,2331.4593,769.5024,591.2766,0.0000,0.0000
37.1667,19.6899,-15.0000,31010.6410,2331.8155,769.5016,588.5940,0.0000,0.0000
37.1833,19.6899,-15.0000,31014.2299,2332.1867,769.5008,585.9114,0.0000,0.0000
37.2000,19.6898,-15.0000,31017.9688,2332.5726,769.5000,583.2288,0.0000,0.0000
37.2167,19.6898,-15.0000,31021.8524,2332.9725,769.4991,580.5462,0.0000,0.0000
37.2333,19.6897,-15.0000,31025.8763,2333.3862,769.4982,577.8636,0.0000,0.0000
37.2500,19.6897,-15.0000,31030.0366,2333.8133,769.4973,575.1810,0.0000,0.0000
37.2667,19.6897,-15.0000,31034.3299,2334.2534,769.4964,572.4984,0.0000,0.0000
37.2833,19.6896,-15.0000,31038.7532,2334.7063,769.4954,569.8158,0.0000,0.0000
37.3000,19.6896,-15.0000,31043.3039,2335.1718,769.4944,567.1332,0.0000,0.0000
37.3167,19.6895,-15.0000,31047.9798,2335.6497,769.4933,564.4506,0.0000,0.0000
37.3333,19.6895,-15.0000,31052.7788,2336.1398,769.4923,561.7680,0.0000,0.0000
37.3500,19.6894,-15.0000,31057.6991,2336.6419,769.4912,559.0854,0.0000,0.0000
37.3667,19.6894,-15.0000,31062.7390,2337.1559,769.4901,556.4028,0.0000,0.0000
37.3833,19.6893,-15.0000,31067.8970,2337.6815,769.4889,553.7202,0.0000,0.0000
37.4000,19.6893,-15.0000,31073.1717,2338.2188,769.4878,551.0376,0.0000,0.0000
37.4167,19.6892,-15.0000,31078.5620,2338.7676,769.4866,548.3550,0.0000,0.0000
37.4333,19.6892,-15.0000,31084.0667,2339.3278,769.4853,545.6724,0.0000,0.0000
37.4500,19.6891,-15.0000,31089.6849,2339.8992,769.4841,542.9898,0.0000,0.0000
37.4667,19.6890,-15.0000,31095.4154,2340.4818,769.4828,540.3072,0.0000,0.0000
37.4833,19.6890,-15.0000,31101.2574,2341.0756,769.4815,537.6246,0.0000,0.0000
37.5000,19.6889,-15.0000,31107.2102,2341.6804,769.4802,534.9420,0.0000,0.0000
37.5167,19.6889,-15.0000,31113.2728,2342.2961,769.4789,532.2594,0.0000,0.0000
37.5333,19.6888,-15.0000,31119.4446,2342.9227,769.4775,529.5768,0.0000,0.0000
37.5500,19.6887,-15.0000,31125.7249,2343.5602,769.4761,526.8942,0.0000,0.0000
37.5667,19.6887,-15.0000,31132.1129,2344.2084,769.4747,524.2116,0.0000,0.0000
37.5833,19.6886,-15.0000,31138.6081,2344.8672,769.4732,521.5290,0.0000,0.0000
37.6000,19.6885,-15.0000,31145.2098,2345.5368,769.4718,518.8464,0.0000,0.0000
37.6167,19.6885,-15.0000,31151.9174,2346.2168,769.4703,516.1638,0.0000,0.0000
37.6333,19.6884,-15.0000,31158.7303,2346.9074,769.4688,513.4812,0.0000,0.0000
37.6500,19.6883,-15.0000,31165.6480,2347.6085,769.4672,510.7986,0.0000,0.0000
37.6667,19.6883,-15.0000,31172.6698,2348.3199,769.4657,508.1160,0.0000,0.0000
37.6833,19.6882,-15.0000,31179.7953,2349.0417,769.4641,505.4334,0.0000,0.0000
37.7000,19.6881,-15.0000,31187.0239,2349.7738,769.4625,502.7508,0.0000,0.0000
37.7167,19.6881,-15.0000,31194.3551,2350.5161,769.4609,500.0682,0.0000,0.0000
37.7333,19.6880,-15.0000,31201.7883,2351.2686,769.4592,497.3856,0.0000,0.0000
37.7500,19.6879,-15.0000,31209.3229,2352.0313,769.4576,494.7030,0.0000,0.0000
37.7667,19.6878,-15.0000,31216.9586,2352.8040,769.4559,492.0204,0.0000,0.0000
37.7833,19.6878,-15.0000,31224.6947,2353.5868,769.4541,489.3378,0.0000,0.0000
37.8000,19.6877,-15.0000,31232.5307,2354.3795,769.4524,486.6552,0.0000,0.0000
37.8167,19.6876,-15.0000,31240.4662,2355.1821,769.4506,483.9726,0.0000,0.0000
37.8333,19.6875,-15.0000,31248.5005,2355.9947,769.4489,481.2900,0.0000,0.0000
37.8500,19.6874,-15.0000,31256.6332,2356.8170,769.4471,478.6074,0.0000,0.0000
37.8667,19.6874,-15.0000,31264.8637,2357.6491,769.4452,475.9248,0.0000,0.0000
37.8833,19.6873,-15.0000,31273.1916,2358.4909,769.4434,473.2422,0.0000,0.0000
37.9000,19.6872,-15.0000,31281.6163,2359.3424,769.4415,470.5596,0.0000,0.0000
37.9167,19.6871,-15.0000,31290.1372,2360.2035,769.4396,467.8770,0.0000,0.0000
37.9333,19.6870,-15.0000,31298.7539,2361.0742,769.4377,465.1944,0.0000,0.0000
37.9500,19.6869,-15.0000,31307.4658,2361.9544,769.4358,462.5118,0.0000,0.0000
37.9667,19.6868,-15.0000,31316.2724,2362.8440,769.4338,459.8292,0.0000,0.0000
37.9833,19.6867,-15.0000,31325.1732,2363.7430,769.4319,457.1466,0.0000,0.0000
38.0000,19.6867,-15.0000,31334.1675,2364.6513,769.4299,454.4640,0.0000,0.0000
38.0167,19.6865,-15.0183,31349.0914,2366.2212,769.8332,450.9924,0.0000,0.0000
38.0333,19.6863,-15.0367,31373.2611,2368.0707,770.2345,447.5208,0.0000,0.0000
38.0500,19.6860,-15.0550,31396.3430,2369.9350,770.6361,444.0492,0.0000,0.0000
38.0667,19.6858,-15.0733,31419.2131,2371.8125,771.0377,440.5776,0.0000,0.0000
38.0833,19.6856,-15.0917,31442.1219,2373.7037,771.4393,437.1060,0.0000,0.0000
38.1000,19.6853,-15.1100,31465.1466,2375.6095,771.8409,433.6344,0.0000,0.0000
38.1167,19.6851,-15.1283,31488.3158,2377.5310,772.2424,430.1628,0.0000,0.0000
38.1333,19.6849,-15.1467,31511.6434,2379.4689,772.6439,426.6912,0.0000,0.0000
38.1500,19.6846,-15.1650,31535.1385,2381.4239,773.0454,423.2196,0.0000,0.0000
38.1667,19.6844,-15.1833,31558.8079,2383.3968,773.4468,419.7480,0.0000,0.0000
38.1833,19.6842,-15.2017,31582.6577,2385.3879,773.8482,416.2764,0.0000,0.0000
38.2000,19.6839,-15.2200,31606.6929,2387.3978,774.2495,412.8048,0.0000,0.0000
38.2167,19.6837,-15.2383,31630.9179,2389.4270,774.6508,409.3332,0.0000,0.0000
38.2333,19.6834,-15.2567,31655.3365,2391.4757,775.0521,405.8616,0.0000,0.0000
38.2500,19.6832,-15.2750,31679.9521,2393.5443,775.4533,402.3900,0.0000,0.0000
38.2667,19.6830,-15.2933,31704.7676,2395.6330,775.8545,398.9184,0.0000,0.0000
38.2833,19.6827,-15.3117,31729.7853,2397.7421,776.2556,395.4468,0.0000,0.0000
38.3000,19.6824,-15.3300,31755.0072,2399.8718,776.6567,391.9752,0.0000,0.0000
38.3167,19.6822,-15.3483,31780.4350,2402.0221,777.0577,388.5036,0.0000,0.0000
38.3333,19.6819,-15.3667,31806.0698,2404.1933,777.4587,385.0320,0.0000,0.0000
38.3500,19.6817,-15.3850,31831.9127,2406.3854,777.8596,381.5604,0.0000,0.0000
38.3667,19.6814,-15.4033,31857.9643,2408.5983,778.2605,378.0888,0.0000,0.0000
38.3833,19.6812,-15.4217,31884.2249,2410.8323,778.6614,374.6172,0.0000,0.0000
38.4000,19.6809,-15.4400,31910.6947,2413.0872,779.0622,371.1456,0.0000,0.0000
38.4167,19.6806,-15.4583,31937.3735,2415.3631,779.4629,367.6740,0.0000,0.0000
38.4333,19.6804,-15.4767,31964.2609,2417.6598,779.8637,364.2024,0.0000,0.0000
38.4500,19.6801,-15.4950,31991.3563,2419.9774,780.2643,360.7308,0.0000,0.0000
38.4667,19.6798,-15.5133,32018.6591,2422.3158,780.6649,357.2592,0.0000,0.0000
38.4833,19.6795,-15.5317,32046.1683,2424.6747,781.0655,353.7876,0.0000,0.0000
38.5000,19.6793,-15.5500,32073.8827,2427.0542,781.4660,350.3160,0.0000,0.0000
38.5167,19.6790,-15.5683,32101.8013,2429.4542,781.8665,346.8444,0.0000,0.0000
38.5333,19.6787,-15.5867,32129.9226,2431.8743,782.2670,343.3728,0.0000,0.0000
38.5500,19.6784,-15.6050,32158.2452,2434.3146,782.6674,339.9012,0.0000,0.0000
38.5667,19.6781,-15.6233,32186.7674,2436.7748,783.0677,336.4296,0.0000,0.0000
