Time (hrs),Zone Temp (C),Outside Temp (C),HVAC Power (W),Fabric Loss (W),Air Exchange Loss (W),Solar Gains (W),Internal Gains (W),Window State (0-1)
12.6667,20.8251,7.4520,120.0774,2600.1622,7.0065,239.3643,600.0000,0.0000
12.6833,20.7388,7.4520,324.8477,2548.9178,6.9444,235.4815,600.0000,0.0000
12.7000,20.6676,7.4520,567.8435,2506.8839,6.8915,231.5987,600.0000,0.0000
12.7167,20.6124,7.4520,838.4810,2474.4384,6.8482,227.7159,600.0000,0.0000
12.7333,20.5761,7.4520,1126.1834,2453.0842,6.8166,223.8330,600.0000,0.0000
12.7500,20.5548,7.4520,1416.8075,2440.4630,6.7933,219.9502,600.0000,0.0000
12.7667,20.5496,7.4520,1705.2051,2437.1716,6.7798,216.0675,600.0000,0.0000
12.7833,20.5547,7.4520,1980.7307,2439.8458,6.7716,212.1846,600.0000,0.0000
12.8000,20.5737,7.4520,2242.8391,2450.4751,6.7724,208.3018,600.0000,0.0000
12.8167,20.6037,7.4520,2479.5128,2467.3346,6.7794,204.4190,600.0000,0.0000
12.8333,20.6428,7.4520,2687.3353,2489.4666,6.7918,200.5362,600.0000,0.0000
12.8500,20.6925,7.4520,2862.4826,2517.5997,6.8110,196.6534,600.0000,0.0000
12.8667,20.7476,7.4520,2997.3699,2548.9011,6.8329,192.7706,600.0000,0.0000
12.8833,20.8060,7.4520,3093.7137,2582.1472,6.8568,188.8878,600.0000,0.0000
12.9000,20.8657,7.4520,3151.6539,2616.1439,6.8815,185.0050,600.0000,0.0000
12.9167,20.9248,7.4520,3172.5029,2649.7599,6.9057,181.1222,600.0000,0.0000
12.9333,20.9814,7.4520,3158.6087,2681.9580,6.9286,177.2394,600.0000,0.0000
12.9500,21.0340,7.4520,3113.1984,2711.8206,6.9491,173.3566,600.0000,0.0000
12.9667,20.9253,7.4520,0.0000,2646.3178,6.8753,169.4737,600.0000,0.0000
12.9833,20.8262,7.4520,119.4478,2587.1084,6.8067,165.5909,600.0000,0.0000
13.0000,20.7405,7.4520,322.9131,2536.3402,6.7461,161.7081,600.0000,0.0000
13.0167,20.6697,7.4553,564.3541,2494.6590,6.7115,161.6020,600.0000,0.0000
13.0333,20.6149,7.4587,833.2556,2462.4743,6.6863,161.4958,600.0000,0.0000
13.0500,20.5789,7.4620,1119.1095,2441.2792,6.6724,161.3897,600.0000,0.0000
13.0667,20.5577,7.4653,1407.8642,2428.7382,6.6666,161.2835,600.0000,0.0000
13.0833,20.5525,7.4687,1694.4034,2425.4446,6.6703,161.1774,600.0000,0.0000
13.1000,20.5575,7.4720,1968.1517,2428.0631,6.6793,161.0712,600.0000,0.0000
13.1167,20.5765,7.4753,2228.5648,2438.5651,6.6972,160.9650,600.0000,0.0000
13.1333,20.6063,7.4787,2463.6977,2455.2433,6.7213,160.8589,600.0000,0.0000
13.1500,20.6452,7.4820,2670.1566,2477.1477,6.7507,160.7527,600.0000,0.0000
13.1667,20.6945,7.4853,2844.1404,2504.9992,6.7869,160.6466,600.0000,0.0000
13.1833,20.7493,7.4887,2978.1098,2535.9894,6.8260,160.5404,600.0000,0.0000
13.2000,20.8074,7.4920,3073.7700,2568.9039,6.8671,160.4343,600.0000,0.0000
13.2167,20.8667,7.4953,3131.2594,2602.5577,6.9091,160.3281,600.0000,0.0000
13.2333,20.9254,7.4987,3151.8811,2635.8281,6.9508,160.2220,600.0000,0.0000
13.2500,20.9816,7.5020,3137.9683,2667.6857,6.9912,160.1158,600.0000,0.0000
13.2667,21.0339,7.5053,3092.7274,2697.2198,7.0293,160.0096,600.0000,0.0000
13.2833,20.9261,7.5087,0.0000,2632.1425,6.9730,159.9035,600.0000,0.0000
13.3000,20.8276,7.5120,118.3044,2573.2924,6.9215,159.7973,600.0000,0.0000
13.3167,20.7424,7.5153,320.2779,2522.8078,6.8780,159.6912,600.0000,0.0000
13.3333,20.6721,7.5187,559.9802,2481.3759,6.8433,159.5850,600.0000,0.0000
13.3500,20.6177,7.5220,826.9696,2449.3708,6.8179,159.4789,600.0000,0.0000
13.3667,20.5818,7.5253,1110.8099,2428.2771,6.8040,159.3727,600.0000,0.0000
13.3833,20.5608,7.5287,1397.5427,2415.7717,6.7982,159.2666,600.0000,0.0000
13.4000,20.5556,7.5320,1682.0874,2412.4568,6.8021,159.1604,600.0000,0.0000
13.4167,20.5606,7.5353,1953.9325,2415.0080,6.8112,159.0542,600.0000,0.0000
13.4333,20.5794,7.5387,2212.5415,2425.3679,6.8294,158.9481,600.0000,0.0000
13.4500,20.6090,7.5420,2446.0557,2441.8578,6.8536,158.8419,600.0000,0.0000
13.4667,20.6476,7.5453,2651.0969,2463.5352,6.8834,158.7358,600.0000,0.0000
13.4833,20.6966,7.5487,2823.8878,2491.1121,6.9199,158.6296,600.0000,0.0000
13.5000,20.7510,7.5520,2956.9382,2521.8065,6.9593,158.5235,600.0000,0.0000
13.5167,20.8087,7.5553,3051.9387,2554.4135,7.0008,158.4173,600.0000,0.0000
13.5333,20.8676,7.5587,3109.0242,2587.7575,7.0432,158.3111,600.0000,0.0000
13.5500,20.9259,7.5620,3129.4874,2620.7246,7.0853,158.2050,600.0000,0.0000
13.5667,20.9818,7.5653,3115.6442,2652.2935,7.1260,158.0988,600.0000,0.0000
13.5833,21.0338,7.5687,3070.6783,2681.5607,7.1645,157.9927,600.0000,0.0000
13.6000,20.9267,7.5720,0.0000,2617.0322,7.1079,157.8865,600.0000,0.0000
13.6167,20.8289,7.5753,117.3252,2558.6710,7.0561,157.7804,600.0000,0.0000
13.6333,20.7443,7.5787,317.7880,2508.5999,7.0124,157.6742,600.0000,0.0000
13.6500,20.6746,7.5820,555.7137,2467.5011,6.9775,157.5681,600.0000,0.0000
13.6667,20.6205,7.5853,820.7372,2435.7463,6.9520,157.4619,600.0000,0.0000
13.6833,20.5849,7.5887,1102.4986,2414.8097,6.9380,157.3557,600.0000,0.0000
13.7000,20.5640,7.5920,1387.1389,2402.3875,6.9323,157.2496,600.0000,0.0000
13.7167,20.5588,7.5953,1669.6141,2399.0825,6.9362,157.1434,600.0000,0.0000
13.7333,20.5638,7.5987,1939.4841,2401.5933,6.9456,157.0373,600.0000,0.0000
13.7500,20.5825,7.6020,2196.2180,2411.8410,6.9639,156.9311,600.0000,0.0000
13.7667,20.6118,7.6053,2428.0448,2428.1674,6.9884,156.8250,600.0000,0.0000
13.7833,20.6502,7.6087,2631.6065,2449.6383,7.0185,156.7188,600.0000,0.0000
13.8000,20.6988,7.6120,2803.1509,2476.9585,7.0553,156.6127,600.0000,0.0000
13.8167,20.7528,7.6153,2935.2402,2507.3713,7.0951,156.5065,600.0000,0.0000
13.8333,20.8101,7.6187,3029.5504,2539.6823,7.1370,156.4003,600.0000,0.0000
13.8500,20.8686,7.6220,3086.2139,2572.7258,7.1797,156.2942,600.0000,0.0000
13.8667,20.9265,7.6253,3106.5129,2605.3974,7.2222,156.1880,600.0000,0.0000
13.8833,20.9820,7.6287,3092.7456,2636.6844,7.2633,156.0819,600.0000,0.0000
13.9000,21.0336,7.6320,3048.0726,2665.6907,7.3021,155.9757,600.0000,0.0000
13.9167,20.9273,7.6353,0.0000,2601.7338,7.2451,155.8696,600.0000,0.0000
13.9333,20.8302,7.6387,116.3565,2543.8828,7.1930,155.7634,600.0000,0.0000
13.9500,20.7463,7.6420,315.2977,2494.2443,7.1490,155.6573,600.0000,0.0000
13.9667,20.6770,7.6453,551.4328,2453.4957,7.1139,155.5511,600.0000,0.0000
13.9833,20.6234,7.6487,814.4747,2422.0066,7.0883,155.4450,600.0000,0.0000
14.0000,20.5880,7.6520,1094.1402,2401.2402,7.0742,155.3388,600.0000,0.0000
14.0167,20.5673,7.6570,1376.6712,2388.9007,7.0539,154.6370,600.0000,0.0000
14.0333,20.5621,7.6620,1657.0589,2385.6030,7.0434,153.9351,600.0000,0.0000
14.0500,20.5671,7.6670,1924.9350,2388.0720,7.0383,153.2333,600.0000,0.0000
14.0667,20.5856,7.6720,2179.7742,2398.2114,7.0422,152.5314,600.0000,0.0000
14.0833,20.6147,7.6770,2409.8929,2414.3789,7.0523,151.8296,600.0000,0.0000
14.1000,20.6528,7.6820,2611.9537,2435.6485,7.0678,151.1277,600.0000,0.0000
14.1167,20.7010,7.6870,2782.2306,2462.7192,7.0900,150.4259,600.0000,0.0000
14.1333,20.7546,7.6920,2913.3381,2492.8582,7.1152,149.7240,600.0000,0.0000
14.1500,20.8115,7.6970,3006.9384,2524.8813,7.1423,149.0222,600.0000,0.0000
14.1667,20.8696,7.7020,3063.1618,2557.6329,7.1702,148.3203,600.0000,0.0000
14.1833,20.9271,7.7070,3083.2800,2590.0181,7.1977,147.6185,600.0000,0.0000
14.2000,20.9822,7.7120,3069.5742,2621.0326,7.2238,146.9166,600.0000,0.0000
14.2167,21.0334,7.7170,3025.1815,2649.7880,7.2475,146.2148,600.0000,0.0000
14.2333,20.9279,7.7220,0.0000,2586.4188,7.1763,145.5130,600.0000,0.0000
14.2500,20.8316,7.7270,115.3334,2529.0927,7.1102,144.8111,600.0000,0.0000
14.2667,20.7483,7.7320,312.7184,2479.9010,7.0522,144.1093,600.0000,0.0000
14.2833,20.6795,7.7370,547.0259,2439.5162,7.0031,143.4074,600.0000,0.0000
14.3000,20.6263,7.7420,808.0481,2408.3057,6.9635,142.7056,600.0000,0.0000
14.3167,20.5912,7.7470,1085.5798,2387.7203,6.9352,142.0037,600.0000,0.0000
14.3333,20.5706,7.7520,1365.9647,2375.4982,6.9153,141.3019,600.0000,0.0000
14.3500,20.5654,7.7570,1644.2342,2372.2338,6.9049,140.6000,600.0000,0.0000
14.3667,20.5703,7.7620,1910.0911,2374.6839,6.8998,139.8982,600.0000,0.0000
14.3833,20.5887,7.7670,2163.0169,2384.7365,6.9036,139.1963,600.0000,0.0000
14.4000,20.6176,7.7720,2391.4211,2400.7636,6.9134,138.4945,600.0000,0.0000
14.4167,20.6553,7.7770,2591.9854,2421.8478,6.9287,137.7926,600.0000,0.0000
14.4333,20.7032,7.7820,2761.0097,2448.6830,6.9505,137.0908,600.0000,0.0000
14.4500,20.7565,7.7870,2891.1626,2478.5603,6.9751,136.3889,600.0000,0.0000
14.4667,20.8129,7.7920,2984.0906,2510.3065,7.0017,135.6871,600.0000,0.0000
14.4833,20.8706,7.7970,3039.9207,2542.7762,7.0291,134.9853,600.0000,0.0000
14.5000,20.9276,7.8020,3059.9132,2574.8842,7.0561,134.2834,600.0000,0.0000
14.5167,20.9823,7.8070,3046.3305,2605.6352,7.0817,133.5816,600.0000,0.0000
14.5333,21.0331,7.8120,3002.2851,2634.1484,7.1050,132.8797,600.0000,0.0000
14.5500,20.9284,7.8170,0.0000,2571.3688,7.0350,132.1779,600.0000,0.0000
14.5667,20.8328,7.8220,114.4885,2514.5734,6.9700,131.4760,600.0000,0.0000
14.5833,20.7502,7.8270,310.3870,2465.8351,6.9130,130.7742,600.0000,0.0000
14.6000,20.6819,7.8320,542.9339,2425.8214,6.8647,130.0723,600.0000,0.0000
14.6167,20.6291,7.8370,801.9989,2394.8977,6.8257,129.3705,600.0000,0.0000
14.6333,20.5942,7.8420,1077.4543,2374.5023,6.7980,128.6686,600.0000,0.0000
14.6500,20.5738,7.8470,1355.7455,2362.3949,6.7783,127.9668,600.0000,0.0000
14.6667,20.5687,7.8520,1631.9407,2359.1639,6.7680,127.2649,600.0000,0.0000
14.6833,20.5735,7.8570,1895.8175,2361.5967,6.7630,126.5631,600.0000,0.0000
14.7000,20.5918,7.8620,2146.8617,2371.5664,6.7667,125.8613,600.0000,0.0000
14.7167,20.6204,7.8670,2373.5698,2387.4581,6.7763,125.1594,600.0000,0.0000
14.7333,20.6579,7.8720,2572.6462,2408.3630,6.7912,124.4576,600.0000,0.0000
14.7500,20.7055,7.8770,2740.4171,2434.9692,6.8126,123.7557,600.0000,0.0000
14.7667,20.7583,7.8820,2869.6043,2464.5916,6.8368,123.0539,600.0000,0.0000
14.7833,20.8143,7.8870,2961.8408,2496.0672,6.8629,122.3520,600.0000,0.0000
14.8000,20.8715,7.8920,3017.2515,2528.2606,6.8898,121.6502,600.0000,0.0000
14.8167,20.9281,7.8970,3037.0866,2560.0963,6.9163,120.9483,600.0000,0.0000
14.8333,20.9824,7.9020,3023.5910,2590.5874,6.9414,120.2465,600.0000,0.0000
14.8500,21.0329,7.9070,2979.8542,2618.8608,6.9642,119.5446,600.0000,0.0000
14.8667,20.9290,7.9120,0.0000,2556.6544,6.8955,118.8428,600.0000,0.0000
14.8833,20.8341,7.9170,113.5811,2500.3727,6.8316,118.1410,600.0000,0.0000
14.9000,20.7521,7.9220,308.0022,2452.0723,6.7755,117.4391,600.0000,0.0000
14.9167,20.6843,7.9270,538.8075,2412.4161,6.7281,116.7373,600.0000,0.0000
14.9333,20.6318,7.9320,795.9431,2381.7672,6.6897,116.0354,600.0000,0.0000
14.9500,20.5972,7.9370,1069.3568,2361.5525,6.6624,115.3336,600.0000,0.0000
14.9667,20.5769,7.9420,1345.5929,2349.5524,6.6430,114.6317,600.0000,0.0000
14.9833,20.5719,7.9470,1619.7561,2346.3504,6.6329,113.9299,600.0000,0.0000
15.0000,20.5767,7.9520,1881.6944,2348.7628,6.6279,113.2280,600.0000,0.0000
15.0167,20.5947,7.9428,2130.8992,2358.7759,6.6162,111.4524,600.0000,0.0000
15.0333,20.6232,7.9337,2355.9633,2374.6608,6.6103,109.6768,600.0000,0.0000
15.0500,20.6604,7.9245,2553.6138,2395.5168,6.6096,107.9013,600.0000,0.0000
15.0667,20.7075,7.9153,2720.2044,2422.0268,6.6152,106.1257,600.0000,0.0000
15.0833,20.7599,7.9062,2848.5130,2451.5289,6.6235,104.3501,600.0000,0.0000
15.1000,20.8155,7.8970,2940.1581,2482.8704,6.6335,102.5745,600.0000,0.0000
15.1167,20.8723,7.8878,2995.2629,2514.9261,6.6443,100.7989,600.0000,0.0000
15.1333,20.9285,7.8787,3015.0671,2546.6302,6.6547,99.0233,600.0000,0.0000
15.1500,20.9824,7.8695,3001.7977,2577.0046,6.6636,97.2477,600.0000,0.0000
15.1667,21.0324,7.8603,2958.5197,2605.1840,6.6704,95.4721,600.0000,0.0000
15.1833,20.9293,7.8512,0.0000,2543.6567,6.5890,93.6965,600.0000,0.0000
15.2000,20.8350,7.8420,113.1826,2488.0092,6.5125,91.9209,600.0000,0.0000
15.2167,20.7535,7.8328,306.4143,2440.2746,6.4437,90.1453,600.0000,0.0000
15.2333,20.6862,7.8237,535.7877,2401.1113,6.3835,88.3698,600.0000,0.0000
15.2500,20.6341,7.8145,791.3186,2370.8807,6.3321,86.5942,600.0000,0.0000
15.2667,20.5997,7.8053,1063.0237,2350.9964,6.2915,84.8186,600.0000,0.0000
15.2833,20.5795,7.7962,1337.5376,2339.2604,6.2586,83.0430,600.0000,0.0000
15.3000,20.5745,7.7870,1609.9985,2336.2431,6.2346,81.2674,600.0000,0.0000
15.3167,20.5793,7.7778,1870.3189,2338.7965,6.2154,79.4918,600.0000,0.0000
15.3333,20.5972,7.7687,2117.9948,2348.7737,6.2045,77.7162,600.0000,0.0000
15.3500,20.6255,7.7595,2341.6892,2364.5762,6.1993,75.9406,600.0000,0.0000
15.3667,20.6624,7.7503,2538.1459,2385.3111,6.1989,74.1650,600.0000,0.0000
15.3833,20.7093,7.7412,2703.7398,2411.6592,6.2047,72.3894,600.0000,0.0000
15.4000,20.7614,7.7320,2831.2930,2440.9766,6.2131,70.6138,600.0000,0.0000
15.4167,20.8166,7.7228,2922.4116,2472.1197,6.2232,68.8383,600.0000,0.0000
15.4333,20.8730,7.7137,2977.2162,2503.9721,6.2340,67.0627,600.0000,0.0000
15.4500,20.9289,7.7045,2996.9375,2535.4758,6.2446,65.2871,600.0000,0.0000
15.4667,20.9824,7.6953,2983.7874,2565.6603,6.2539,63.5115,600.0000,0.0000
15.4833,21.0322,7.6862,2940.8109,2593.6664,6.2611,61.7359,600.0000,0.0000
15.5000,20.9296,7.6770,0.0000,2532.6185,6.1842,59.9603,600.0000,0.0000
15.5167,20.8359,7.6678,112.6246,2477.4055,6.1118,58.1847,600.0000,0.0000
15.5333,20.7549,7.6587,304.7626,2430.0450,6.0468,56.4091,600.0000,0.0000
15.5500,20.6880,7.6495,532.8352,2391.1916,5.9900,54.6335,600.0000,0.0000
15.5667,20.6362,7.6403,786.9170,2361.2051,5.9417,52.8579,600.0000,0.0000
15.5833,20.6020,7.6312,1057.0829,2341.4883,5.9038,51.0823,600.0000,0.0000
15.6000,20.5819,7.6220,1330.0442,2329.8616,5.8731,49.3068,600.0000,0.0000
15.6167,20.5769,7.6128,1600.9668,2326.8859,5.8511,47.5312,600.0000,0.0000
15.6333,20.5816,7.6037,1859.8192,2329.4418,5.8335,45.7556,600.0000,0.0000
15.6500,20.5995,7.5945,2106.1006,2339.3757,5.8241,43.9800,600.0000,0.0000
15.6667,20.6276,7.5853,2328.5388,2355.0946,5.8201,42.2044,600.0000,0.0000
15.6833,20.6643,7.5762,2523.8951,2375.7117,5.8209,40.4288,600.0000,0.0000
15.7000,20.7080,7.5670,2688.5642,2400.2694,5.8255,38.6532,600.0000,0.0000
15.7167,20.7601,7.5578,2820.0998,2429.5994,5.8357,36.8776,600.0000,0.0000
15.7333,20.8154,7.5487,2911.9541,2460.7741,5.8470,35.1020,600.0000,0.0000
15.7500,20.8719,7.5395,2967.4171,2492.6759,5.8591,33.3264,600.0000,0.0000
15.7667,20.9279,7.5303,2987.7052,2524.2453,5.8709,31.5508,600.0000,0.0000
15.7833,20.9816,7.5212,2975.0201,2554.5094,5.8817,29.7753,600.0000,0.0000
15.8000,21.0315,7.5120,2932.4009,2582.6067,5.8906,27.9997,600.0000,0.0000
15.8167,20.9295,7.5028,0.0000,2522.0101,5.8181,26.2241,600.0000,0.0000
15.8333,20.8364,7.4937,112.7813,2467.2273,5.7498,24.4485,600.0000,0.0000
15.8500,20.7559,7.4845,304.0725,2420.2449,5.6886,22.6729,600.0000,0.0000
15.8667,20.6894,7.4753,531.0626,2381.7127,5.6354,20.8973,600.0000,0.0000
15.8833,20.6379,7.4662,783.8805,2351.9877,5.5904,19.1217,600.0000,0.0000
15.9000,20.6040,7.4570,1052.6561,2332.4591,5.5556,17.3461,600.0000,0.0000
15.9167,20.5841,7.4478,1324.1806,2320.9655,5.5276,15.5705,600.0000,0.0000
15.9333,20.5791,7.4387,1593.6439,2318.0517,5.5081,13.7949,600.0000,0.0000
15.9500,20.5839,7.4295,1851.0917,2320.6319,5.4927,12.0193,600.0000,0.0000
15.9667,20.6017,7.4203,2096.0131,2330.5516,5.4856,10.2438,600.0000,0.0000
15.9833,20.6297,7.4112,2317.1806,2346.2153,5.4836,8.4682,600.0000,0.0000
16.0000,20.6663,7.4020,2511.3900,2366.7419,5.4864,6.6926,600.0000,0.0000
16.0167,20.7097,7.3995,2675.0596,2391.1126,5.5629,6.5810,600.0000,0.0000
16.0333,20.7616,7.3970,2805.7609,2420.2167,5.6459,6.4695,600.0000,0.0000
16.0500,20.8166,7.3945,2896.9821,2451.1441,5.7311,6.3579,600.0000,0.0000
16.0667,20.8728,7.3920,2952.0023,2482.7852,5.8182,6.2464,600.0000,0.0000
16.0833,20.9285,7.3895,2972.0352,2514.0881,5.9062,6.1349,600.0000,0.0000
16.1000,20.9819,7.3870,2959.2746,2544.0866,5.9942,6.0233,600.0000,0.0000
16.1167,21.0316,7.3845,2916.7464,2571.9256,6.0813,5.9118,600.0000,0.0000
16.1333,20.9301,7.3820,0.0000,2511.6462,6.0870,5.8002,600.0000,0.0000
16.1500,20.8374,7.3795,111.8397,2457.1269,6.0971,5.6887,600.0000,0.0000
16.1667,20.7573,7.3770,302.0318,2410.3504,6.1146,5.5771,600.0000,0.0000
16.1833,20.6912,7.3745,527.7603,2371.9641,6.1404,5.4656,600.0000,0.0000
16.2000,20.6399,7.3720,779.2065,2342.3240,6.1750,5.3541,600.0000,0.0000
16.2167,20.6061,7.3695,1046.5519,2322.8150,6.2204,5.2425,600.0000,0.0000
16.2333,20.5863,7.3670,1316.6516,2311.2872,6.2736,5.1310,600.0000,0.0000
16.2500,20.5813,7.3645,1584.7214,2308.2941,6.3361,5.0194,600.0000,0.0000
16.2667,20.5860,7.3620,1840.8446,2310.7581,6.4039,4.9079,600.0000,0.0000
16.2833,20.6037,7.3595,2084.5196,2320.5012,6.4807,4.7963,600.0000,0.0000
16.3000,20.6316,7.3570,2304.5851,2335.9522,6.5640,4.6848,600.0000,0.0000
16.3167,20.6679,7.3545,2497.8423,2356.2360,6.6531,4.5733,600.0000,0.0000
16.3333,20.7111,7.3520,2660.7240,2380.4068,6.7472,4.4617,600.0000,0.0000
16.3500,20.7627,7.3495,2790.8103,2409.2852,6.8478,4.3502,600.0000,0.0000
16.3667,20.8174,7.3470,2881.6203,2439.9819,6.9509,4.2386,600.0000,0.0000
16.3833,20.8734,7.3445,2936.4119,2471.3937,7.0558,4.1271,600.0000,0.0000
16.4000,20.9288,7.3420,2956.3898,2502.4743,7.1614,4.0155,600.0000,0.0000
16.4167,20.9819,7.3395,2943.7341,2532.2634,7.2668,3.9040,600.0000,0.0000
16.4333,21.0313,7.3370,2901.4535,2559.9104,7.3710,3.7925,600.0000,0.0000
16.4500,20.9304,7.3345,0.0000,2500.0140,7.3846,3.6809,600.0000,0.0000
16.4667,20.8383,7.3320,111.3076,2445.8404,7.4029,3.5694,600.0000,0.0000
16.4833,20.7586,7.3295,300.5002,2399.3582,7.4287,3.4578,600.0000,0.0000
16.5000,20.6928,7.3270,525.0395,2361.2106,7.4632,3.3463,600.0000,0.0000
16.5167,20.6418,7.3245,775.1595,2331.7518,7.5070,3.2347,600.0000,0.0000
16.5333,20.6082,7.3220,1041.0941,2312.3588,7.5622,3.1232,600.0000,0.0000
16.5500,20.5885,7.3195,1309.7682,2300.8950,7.6260,3.0117,600.0000,0.0000
16.5667,20.5836,7.3170,1576.4225,2297.9132,7.6998,2.9001,600.0000,0.0000
16.5833,20.5882,7.3145,1831.1934,2300.3530,7.7796,2.7886,600.0000,0.0000
16.6000,20.6058,7.3120,2073.5811,2310.0226,7.8689,2.6770,600.0000,0.0000
16.6167,20.6335,7.3095,2292.4821,2325.3637,7.9652,2.5655,600.0000,0.0000
16.6333,20.6697,7.3070,2484.7142,2345.5068,8.0680,2.4539,600.0000,0.0000
16.6500,20.7127,7.3045,2646.7286,2369.5125,8.1761,2.3424,600.0000,0.0000
16.6667,20.7640,7.3020,2776.1175,2398.1954,8.2911,2.2309,600.0000,0.0000
16.6833,20.8184,7.2995,2866.4332,2428.6857,8.4088,2.1193,600.0000,0.0000
16.7000,20.8741,7.2970,2920.9164,2459.8870,8.5284,2.0078,600.0000,0.0000
16.7167,20.9292,7.2945,2940.7651,2490.7601,8.6487,1.8962,600.0000,0.0000
16.7333,20.9821,7.2920,2928.1483,2520.3505,8.7684,1.7847,600.0000,0.0000
16.7500,21.0312,7.2895,2886.0591,2547.8131,8.8866,1.6731,600.0000,0.0000
16.7667,20.9309,7.2870,0.0000,2488.3095,8.9013,1.5616,600.0000,0.0000
16.7833,20.8392,7.2845,110.6327,2434.4862,8.9212,1.4501,600.0000,0.0000
16.8000,20.7599,7.2820,298.7965,2388.3008,8.9495,1.3385,600.0000,0.0000
16.8167,20.6944,7.2795,522.1286,2350.3934,8.9872,1.2270,600.0000,0.0000
16.8333,20.6437,7.2770,770.9157,2321.1166,9.0352,1.1154,600.0000,0.0000
16.8500,20.6103,7.2745,1035.4432,2301.8398,9.0958,1.0039,600.0000,0.0000
16.8667,20.5906,7.2720,1302.7035,2290.4404,9.1662,0.8923,600.0000,0.0000
16.8833,20.5857,7.2695,1567.9626,2287.4701,9.2478,0.7808,600.0000,0.0000
16.9000,20.5904,7.2670,1821.4033,2289.8865,9.3363,0.6693,600.0000,0.0000
16.9167,20.6079,7.2645,2062.5309,2299.4839,9.4352,0.5577,600.0000,0.0000
16.9333,20.6354,7.2620,2280.3030,2314.7170,9.5421,0.4462,600.0000,0.0000
16.9500,20.6714,7.2595,2471.5495,2334.7222,9.6561,0.3346,600.0000,0.0000
16.9667,20.7142,7.2570,2632.7387,2358.5663,9.7761,0.2231,600.0000,0.0000
16.9833,20.7652,7.2545,2761.4738,2387.0586,9.9036,0.1115,600.0000,0.0000
17.0000,20.7967,7.2520,2851.3392,2404.3988,10.0165,0.0000,200.0000,0.0000
17.0167,20.8317,7.2478,2941.8050,2423.7646,10.0675,0.0000,200.0000,0.0000
17.0333,20.8690,7.2437,3007.7358,2444.4116,10.1205,0.0000,200.0000,0.0000
17.0500,20.9073,7.2395,3049.0661,2465.6266,10.1743,0.0000,200.0000,0.0000
17.0667,20.9453,7.2353,3066.4459,2486.7311,10.2281,0.0000,200.0000,0.0000
17.0833,20.9821,7.2312,3061.1670,2507.0979,10.2811,0.0000,200.0000,0.0000
17.1000,21.0167,7.2270,3035.0772,2526.1657,10.3325,0.0000,200.0000,0.0000
17.1167,20.8968,7.2228,0.0000,2455.6218,10.2631,0.0000,200.0000,0.0000
17.1333,20.7890,7.2187,165.0681,2392.8506,10.2023,0.0000,200.0000,0.0000
17.1500,20.6964,7.2145,399.4796,2339.4328,10.1533,0.0000,200.0000,0.0000
17.1667,20.6207,7.2103,674.2137,2296.0492,10.1175,0.0000,200.0000,0.0000
17.1833,20.5627,7.2062,977.5698,2263.0418,10.0955,0.0000,200.0000,0.0000
17.2000,20.5254,7.2020,1297.9056,2241.8547,10.0900,0.0000,200.0000,0.0000
17.2167,20.5046,7.1978,1619.9802,2230.0316,10.0972,0.0000,200.0000,0.0000
17.2333,20.5008,7.1937,1938.0073,2227.8044,10.1179,0.0000,200.0000,0.0000
17.2500,20.5084,7.1895,2241.3142,2231.9482,10.1473,0.0000,200.0000,0.0000
17.2667,20.5318,7.1853,2528.7224,2244.9345,10.1899,0.0000,200.0000,0.0000
17.2833,20.5670,7.1812,2786.2007,2264.5036,10.2418,0.0000,200.0000,0.0000
17.3000,20.6151,7.1770,3010.7862,2291.2882,10.3044,0.0000,200.0000,0.0000
17.3167,20.6712,7.1728,3193.6166,2322.5942,10.3734,0.0000,200.0000,0.0000
17.3333,20.7330,7.1687,3334.7668,2357.1101,10.4472,0.0000,200.0000,0.0000
17.3500,20.7980,7.1645,3433.2294,2393.5205,10.5239,0.0000,200.0000,0.0000
17.3667,20.8640,7.1603,3489.3958,2430.5440,10.6016,0.0000,200.0000,0.0000
17.3833,20.9290,7.1562,3504.9309,2466.9699,10.6787,0.0000,200.0000,0.0000
17.4000,20.9909,7.1520,3482.6183,2501.6909,10.7536,0.0000,200.0000,0.0000
17.4167,21.0481,7.1478,3426.1828,2533.7316,10.8249,0.0000,200.0000,0.0000
17.4333,20.9278,7.1437,0.0000,2462.7704,10.7522,0.0000,200.0000,0.0000
17.4500,20.8171,7.1395,115.4851,2398.1651,10.6867,0.0000,200.0000,0.0000
17.4667,20.7209,7.1353,335.9911,2342.6086,10.6329,0.0000,200.0000,0.0000
17.4833,20.6412,7.1312,599.5733,2296.8677,10.5923,0.0000,200.0000,0.0000
17.5000,20.5789,7.1270,894.6529,2261.3684,10.5658,0.0000,200.0000,0.0000
17.5167,20.5374,7.1228,1209.6117,2237.7929,10.5563,0.0000,200.0000,0.0000
17.5333,20.5124,7.1187,1528.6920,2223.5803,10.5600,0.0000,200.0000,0.0000
17.5500,20.5054,7.1145,1846.2870,2219.5527,10.5787,0.0000,200.0000,0.0000
17.5667,20.5098,7.1103,2150.0404,2221.9412,10.6063,0.0000,200.0000,0.0000
17.5833,20.5294,7.1062,2439.6735,2232.7562,10.6469,0.0000,200.0000,0.0000
17.6000,20.5612,7.1020,2702.3955,2250.3445,10.6974,0.0000,200.0000,0.0000
