Time (hrs),Zone Temp (C),Outside Temp (C),HVAC Power (W),Fabric Loss (W),Air Exchange Loss (W),Solar Gains (W),Internal Gains (W),Window State (0-1)
32.7000,20.6407,8.8720,3735.9154,2664.9339,11.7491,53.0205,200.0000,0.0000
32.7167,20.7149,8.8820,3883.0545,2707.0724,11.8711,54.2829,200.0000,0.0000
32.7333,20.7918,8.8920,3980.0237,2750.9539,11.9967,55.5452,200.0000,0.0000
32.7500,20.8690,8.9020,4027.9173,2795.0064,12.1233,56.8076,200.0000,0.0000
32.7667,20.9440,8.9120,4029.2902,2837.7667,12.2482,58.0700,200.0000,0.0000
32.7833,21.0145,8.9220,3987.9530,2877.9204,12.3693,59.3324,200.0000,0.0000
32.8000,20.8731,8.9320,0.0000,2790.9169,12.2701,60.5948,200.0000,0.0000
32.8167,20.7468,8.9420,203.1106,2714.0881,12.1856,61.8572,200.0000,0.0000
32.8333,20.6392,8.9520,481.2425,2649.1343,12.1195,63.1196,200.0000,0.0000
32.8500,20.5521,8.9620,805.2795,2596.8053,12.0740,64.3820,200.0000,0.0000
32.8667,20.4865,8.9720,1161.1431,2557.4279,12.0504,65.6444,200.0000,0.0000
32.8833,20.4426,8.9820,1534.9229,2530.9399,12.0493,66.9068,200.0000,0.0000
32.9000,20.4200,8.9920,1913.2978,2516.9297,12.0706,68.1692,200.0000,0.0000
32.9167,20.4176,9.0020,2283.9059,2514.6588,12.1134,69.4316,200.0000,0.0000
32.9333,20.4339,9.0120,2635.7008,2523.1845,12.1762,70.6940,200.0000,0.0000
32.9500,20.4668,9.0220,2959.0265,2541.2799,12.2571,71.9563,200.0000,0.0000
32.9667,20.5139,9.0320,3246.0323,2567.5629,12.3537,73.2187,200.0000,0.0000
32.9833,20.5724,9.0420,3490.6409,2600.5205,12.4633,74.4811,200.0000,0.0000
33.0000,20.6607,9.0520,3688.6227,2650.9453,12.6062,75.7435,600.0000,0.0000
33.0167,20.7524,9.0653,3803.8820,2703.4041,12.7557,79.1839,600.0000,0.0000
33.0333,20.8444,9.0787,3860.7159,2756.0735,12.9065,82.6242,600.0000,0.0000
33.0500,20.9336,9.0920,3862.1797,2807.2203,13.0552,86.0645,600.0000,0.0000
33.0667,21.0175,9.1053,3812.8236,2855.2810,13.1989,89.5048,600.0000,0.0000
33.0833,20.8982,9.1187,0.0000,2781.6061,13.1147,92.9452,600.0000,0.0000
33.1000,20.7914,9.1320,162.8242,2716.1923,13.0434,96.3855,600.0000,0.0000
33.1167,20.7002,9.1453,394.8341,2660.6925,12.9886,99.8258,600.0000,0.0000
33.1333,20.6261,9.1587,665.9513,2615.7786,12.9523,103.2661,600.0000,0.0000
33.1500,20.5701,9.1720,964.3228,2581.7627,12.9359,106.7065,600.0000,0.0000
33.1667,20.5325,9.1853,1278.2244,2558.6226,12.9400,110.1468,600.0000,0.0000
33.1833,20.5128,9.1987,1596.4165,2546.0333,12.9643,113.5871,600.0000,0.0000
33.2000,20.5101,9.2120,1908.4573,2543.3792,13.0083,117.0274,600.0000,0.0000
33.2167,20.5233,9.2253,2205.0192,2549.8847,13.0705,120.4678,600.0000,0.0000
33.2333,20.5505,9.2387,2477.8983,2564.5075,13.1492,123.9081,600.0000,0.0000
33.2500,20.5896,9.2520,2720.4409,2586.0780,13.2423,127.3484,600.0000,0.0000
33.2667,20.6386,9.2653,2927.4727,2613.3144,13.3473,130.7887,600.0000,0.0000
33.2833,20.6949,9.2787,3095.3738,2644.8643,13.4616,134.2291,600.0000,0.0000
33.3000,20.7563,9.2920,3222.0637,2679.3468,13.5824,137.6694,600.0000,0.0000
33.3167,20.8203,9.3053,3306.9393,2715.3943,13.7070,141.1097,600.0000,0.0000
33.3333,20.8847,9.3187,3350.7699,2751.6922,13.8328,144.5500,600.0000,0.0000
33.3500,20.9474,9.3320,3355.5580,2787.0158,13.9571,147.9904,600.0000,0.0000
33.3667,21.0066,9.3453,3324.3714,2820.2634,14.0778,151.4307,600.0000,0.0000
33.3833,20.8892,9.3587,0.0000,2747.9718,13.9831,154.8710,600.0000,0.0000
33.4000,20.7848,9.3720,177.3150,2684.2880,13.9032,158.3114,600.0000,0.0000
33.4167,20.6961,9.3853,410.8004,2630.4473,13.8414,161.7517,600.0000,0.0000
33.4333,20.6244,9.3987,681.9240,2587.0846,13.7996,165.1920,600.0000,0.0000
33.4500,20.5706,9.4120,978.9569,2554.4804,13.7793,168.6323,600.0000,0.0000
33.4667,20.5350,9.4253,1290.3302,2532.5876,13.7809,172.0727,600.0000,0.0000
33.4833,20.5171,9.4387,1604.9830,2521.0620,13.8043,175.5130,600.0000,0.0000
33.5000,20.5159,9.4520,1912.6686,2519.2831,13.8486,178.9533,600.0000,0.0000
33.5167,20.5303,9.4653,2204.2450,2526.4517,13.9124,182.3936,600.0000,0.0000
33.5333,20.5583,9.4787,2471.7463,2541.5332,13.9936,185.8340,600.0000,0.0000
33.5500,20.5980,9.4920,2708.7074,2563.3621,14.0901,189.2743,600.0000,0.0000
33.5667,20.6472,9.5053,2910.1449,2590.6654,14.1990,192.7146,600.0000,0.0000
33.5833,20.7035,9.5187,3072.6136,2622.1043,14.3175,196.1549,600.0000,0.0000
33.6000,20.7646,9.5320,3194.1885,2656.3152,14.4428,199.5953,600.0000,0.0000
33.6167,20.8280,9.5453,3274.3984,2691.9513,14.5717,203.0356,600.0000,0.0000
33.6333,20.8917,9.5587,3314.1194,2727.7213,14.7016,206.4759,600.0000,0.0000
33.6500,20.9535,9.5720,3315.4345,2762.4259,14.8298,209.9163,600.0000,0.0000
33.6667,21.0118,9.5853,3281.4650,2794.9898,14.9538,213.3566,600.0000,0.0000
33.6833,20.8956,9.5987,0.0000,2723.6061,14.8478,216.7969,600.0000,0.0000
33.7000,20.7919,9.6120,167.0829,2660.4553,14.7570,220.2372,600.0000,0.0000
33.7167,20.7035,9.6253,395.6232,2606.9534,14.6855,223.6775,600.0000,0.0000
33.7333,20.6320,9.6387,661.8445,2563.7443,14.6354,227.1179,600.0000,0.0000
33.7500,20.5781,9.6520,954.1706,2531.1221,14.6081,230.5582,600.0000,0.0000
33.7667,20.5421,9.6653,1261.1648,2509.0559,14.6043,233.9985,600.0000,0.0000
33.7833,20.5237,9.6787,1571.8773,2497.2207,14.6237,237.4389,600.0000,0.0000
33.8000,20.5218,9.6920,1876.1484,2495.0132,14.6655,240.8792,600.0000,0.0000
33.8167,20.5353,9.7053,2164.9078,2501.6646,14.7281,244.3195,600.0000,0.0000
33.8333,20.5624,9.7187,2430.2119,2516.1594,14.8095,247.7598,600.0000,0.0000
33.8500,20.6012,9.7320,2665.6169,2537.3554,14.9072,251.2002,600.0000,0.0000
33.8667,20.6494,9.7453,2866.1321,2564.0027,15.0182,254.6405,600.0000,0.0000
33.8833,20.7047,9.7587,3028.2854,2594.7845,15.1397,258.0808,600.0000,0.0000
33.9000,20.7649,9.7720,3150.1077,2628.3578,15.2684,261.5211,600.0000,0.0000
33.9167,20.8275,9.7853,3231.0697,2663.3942,15.4011,264.9615,600.0000,0.0000
33.9333,20.8904,9.7987,3271.9782,2698.6182,15.5350,268.4018,600.0000,0.0000
33.9500,20.9516,9.8120,3274.8389,2732.8437,15.6670,271.8421,600.0000,0.0000
33.9667,21.0093,9.8253,3242.6916,2765.0049,15.7947,275.2825,600.0000,0.0000
33.9833,20.8946,9.8387,0.0000,2694.7123,15.6775,278.7228,600.0000,0.0000
34.0000,20.7925,9.8520,168.6224,2632.6320,15.5768,282.1631,600.0000,0.0000
34.0167,20.7055,9.8595,395.2587,2580.1246,15.5636,284.9159,600.0000,0.0000
34.0333,20.6352,9.8670,658.9026,2537.7661,15.5726,287.6687,600.0000,0.0000
34.0500,20.5823,9.8745,948.1202,2505.8409,15.6057,290.4215,600.0000,0.0000
34.0667,20.5471,9.8820,1251.6216,2484.3140,15.6637,293.1743,600.0000,0.0000
34.0833,20.5291,9.8895,1558.6028,2472.8607,15.7466,295.9270,600.0000,0.0000
34.1000,20.5276,9.8970,1859.0447,2470.8842,15.8538,298.6799,600.0000,0.0000
34.1167,20.5412,9.9045,2144.0049,2477.6206,15.9837,301.4326,600.0000,0.0000
34.1333,20.5683,9.9120,2405.6655,2492.0681,16.1345,304.1854,600.0000,0.0000
34.1500,20.6067,9.9195,2637.6842,2513.0987,16.3034,306.9382,600.0000,0.0000
34.1667,20.6545,9.9270,2835.1572,2539.4794,16.4876,309.6910,600.0000,0.0000
34.1833,20.7093,9.9345,2994.6815,2569.9115,16.6838,312.4438,600.0000,0.0000
34.2000,20.7687,9.9420,3114.3376,2603.0715,16.8886,315.1966,600.0000,0.0000
34.2167,20.8306,9.9495,3193.6272,2637.6505,17.0987,317.9494,600.0000,0.0000
34.2333,20.8928,9.9570,3233.3704,2672.3931,17.3106,320.7022,600.0000,0.0000
34.2500,20.9532,9.9645,3235.5688,2706.1318,17.5213,323.4550,600.0000,0.0000
34.2667,21.0101,9.9720,3203.2428,2737.8187,17.7277,326.2077,600.0000,0.0000
34.2833,20.8968,9.9795,0.0000,2668.5479,17.6593,328.9606,600.0000,0.0000
34.3000,20.7957,9.9870,165.1895,2607.3197,17.6084,331.7133,600.0000,0.0000
34.3167,20.7096,9.9945,388.8130,2555.4617,17.5799,334.4661,600.0000,0.0000
34.3333,20.6400,10.0020,649.1141,2513.5994,17.5767,337.2189,600.0000,0.0000
34.3500,20.5875,10.0095,934.7934,2482.0179,17.6006,339.9717,600.0000,0.0000
34.3667,20.5526,10.0170,1234.6899,2460.6870,17.6526,342.7245,600.0000,0.0000
34.3833,20.5347,10.0245,1538.1189,2449.2904,17.7328,345.4773,600.0000,0.0000
34.4000,20.5330,10.0320,1835.1687,2447.2418,17.8403,348.2301,600.0000,0.0000
34.4167,20.5464,10.0395,2116.9911,2453.7924,17.9734,350.9829,600.0000,0.0000
34.4333,20.5730,10.0470,2375.8422,2467.9552,18.1297,353.7357,600.0000,0.0000
34.4500,20.6109,10.0545,2605.4401,2488.6198,18.3065,356.4884,600.0000,0.0000
34.4667,20.6581,10.0620,2800.9228,2514.5711,18.5002,359.2412,600.0000,0.0000
34.4833,20.7122,10.0695,2958.9118,2544.5290,18.7073,361.9940,600.0000,0.0000
34.5000,20.7710,10.0770,3077.4954,2577.1884,18.9240,364.7468,600.0000,0.0000
34.5167,20.8321,10.0845,3156.1679,2611.2587,19.1464,367.4996,600.0000,0.0000
34.5333,20.8936,10.0920,3195.7281,2645.5008,19.3707,370.2524,600.0000,0.0000
34.5500,20.9533,10.0995,3198.1444,2678.7627,19.5935,373.0052,600.0000,0.0000
34.5667,21.0096,10.1070,3166.3947,2710.0096,19.8114,375.7580,600.0000,0.0000
34.5833,20.8976,10.1145,0.0000,2641.7169,19.7223,378.5108,600.0000,0.0000
34.6000,20.7978,10.1220,163.7828,2581.3617,19.6530,381.2636,600.0000,0.0000
34.6167,20.7128,10.1295,384.9223,2530.2415,19.6088,384.0163,600.0000,0.0000
34.6333,20.6440,10.1370,642.2843,2488.9734,19.5929,386.7691,600.0000,0.0000
34.6500,20.5922,10.1445,924.7014,2457.8390,19.6074,389.5220,600.0000,0.0000
34.6667,20.5577,10.1520,1221.1428,2436.8088,19.6533,392.2747,600.0000,0.0000
34.6833,20.5401,10.1595,1521.0490,2425.5713,19.7306,395.0275,600.0000,0.0000
34.7000,20.5385,10.1670,1814.6242,2423.5486,19.8382,397.7803,600.0000,0.0000
34.7167,20.5517,10.1745,2093.1241,2430.0024,19.9743,400.5331,600.0000,0.0000
34.7333,20.5780,10.1820,2348.8963,2443.9595,20.1361,403.2859,600.0000,0.0000
34.7500,20.6156,10.1895,2575.7332,2464.3248,20.3205,406.0387,600.0000,0.0000
34.7667,20.6622,10.1970,2768.8312,2489.9000,20.5236,408.7915,600.0000,0.0000
34.7833,20.7157,10.2045,2924.8530,2519.4231,20.7415,411.5443,600.0000,0.0000
34.8000,20.7738,10.2120,3041.9114,2551.6070,20.9698,414.2970,600.0000,0.0000
34.8167,20.8343,10.2195,3119.5092,2585.1788,21.2042,417.0499,600.0000,0.0000
34.8333,20.8951,10.2270,3158.4385,2618.9172,21.4407,419.8027,600.0000,0.0000
34.8500,20.9541,10.2345,3160.6481,2651.6860,21.6752,422.5554,600.0000,0.0000
34.8667,21.0098,10.2420,3129.0842,2682.4652,21.9043,425.3082,600.0000,0.0000
34.8833,20.8991,10.2495,0.0000,2615.1332,21.7939,428.0610,600.0000,0.0000
34.9000,20.8005,10.2570,161.3671,2555.6041,21.7055,430.8138,600.0000,0.0000
34.9167,20.7164,10.2645,379.7500,2505.1691,21.6450,433.5666,600.0000,0.0000
34.9333,20.6484,10.2720,633.9591,2464.4390,21.6158,436.3194,600.0000,0.0000
34.9500,20.5972,10.2795,912.9607,2433.6937,21.6203,439.0722,600.0000,0.0000
34.9667,20.5630,10.2870,1205.8540,2412.9063,21.6595,441.8250,600.0000,0.0000
34.9833,20.5456,10.2945,1502.2022,2401.7713,21.7333,444.5777,600.0000,0.0000
35.0000,20.5439,10.3020,1792.3221,2399.7203,21.8405,447.3306,600.0000,0.0000
35.0167,20.5570,10.2978,2067.5689,2406.1504,21.8906,445.8858,600.0000,0.0000
35.0333,20.5830,10.2937,2320.3764,2419.9939,21.9684,444.4411,600.0000,0.0000
35.0500,20.6200,10.2895,2544.6071,2440.1699,22.0700,442.9964,600.0000,0.0000
35.0667,20.6661,10.2853,2735.5102,2465.4961,22.1910,441.5517,600.0000,0.0000
35.0833,20.7190,10.2812,2889.7832,2494.7273,22.3266,440.1070,600.0000,0.0000
35.1000,20.7764,10.2770,3005.5575,2526.5943,22.4721,438.6623,600.0000,0.0000
35.1167,20.8361,10.2728,3082.3379,2559.8418,22.6229,437.2176,600.0000,0.0000
35.1333,20.8962,10.2687,3120.9042,2593.2649,22.7744,435.7729,600.0000,0.0000
35.1500,20.9545,10.2645,3123.1795,2625.7430,22.9225,434.3282,600.0000,0.0000
35.1667,21.0096,10.2603,3092.0737,2656.2698,23.0636,432.8835,600.0000,0.0000
35.1833,20.9002,10.2562,0.0000,2590.1001,22.8515,431.4387,600.0000,0.0000
35.2000,20.8027,10.2520,159.6948,2531.6231,22.6647,429.9940,600.0000,0.0000
35.2167,20.7196,10.2478,375.5946,2482.1087,22.5086,428.5493,600.0000,0.0000
35.2333,20.6524,10.2437,626.9122,2442.1606,22.3865,427.1046,600.0000,0.0000
35.2500,20.6017,10.2395,902.7454,2412.0567,22.3000,425.6599,600.0000,0.0000
35.2667,20.5680,10.2353,1192.3223,2391.7719,22.2497,424.2152,600.0000,0.0000
35.2833,20.5507,10.2312,1485.3280,2381.0069,22.2349,422.7705,600.0000,0.0000
35.3000,20.5491,10.2270,1772.1918,2379.2037,22.2539,421.3258,600.0000,0.0000
35.3167,20.5619,10.2228,2044.3660,2385.6456,22.3041,419.8811,600.0000,0.0000
35.3333,20.5876,10.2187,2294.3718,2399.3895,22.3821,418.4364,600.0000,0.0000
35.3500,20.6242,10.2145,2516.1373,2419.3722,22.4839,416.9917,600.0000,0.0000
35.3667,20.6698,10.2103,2704.9621,2444.4301,22.6050,415.5470,600.0000,0.0000
35.3833,20.7220,10.2062,2857.5779,2473.3369,22.7408,414.1023,600.0000,0.0000
35.4000,20.7787,10.2020,2972.1334,2504.8417,22.8865,412.6575,600.0000,0.0000
35.4167,20.8378,10.1978,3048.1356,2537.7071,23.0374,411.2128,600.0000,0.0000
35.4333,20.8972,10.1937,3086.3521,2570.7452,23.1891,409.7681,600.0000,0.0000
35.4500,20.9549,10.1895,3088.6816,2602.8508,23.3374,408.3234,600.0000,0.0000
35.4667,21.0093,10.1853,3057.9986,2633.0313,23.4787,406.8787,600.0000,0.0000
35.4833,20.9012,10.1812,0.0000,2567.8028,23.2668,405.4340,600.0000,0.0000
35.5000,20.8047,10.1770,158.1565,2510.1595,23.0802,403.9893,600.0000,0.0000
35.5167,20.7225,10.1728,371.7834,2461.3524,22.9244,402.5446,600.0000,0.0000
35.5333,20.6560,10.1687,620.4513,2421.9797,22.8025,401.0999,600.0000,0.0000
35.5500,20.6059,10.1645,893.3763,2392.3175,22.7162,399.6552,600.0000,0.0000
35.5667,20.5725,10.1603,1179.9024,2372.3429,22.6661,398.2104,600.0000,0.0000
35.5833,20.5554,10.1562,1469.8251,2361.7620,22.6516,396.7657,600.0000,0.0000
35.6000,20.5538,10.1520,1753.6751,2360.0256,22.6708,395.3210,600.0000,0.0000
35.6167,20.5665,10.1478,2022.9933,2366.4266,22.7212,393.8763,600.0000,0.0000
35.6333,20.5919,10.1437,2270.3809,2380.0350,22.7995,392.4316,600.0000,0.0000
35.6500,20.6282,10.1395,2489.8278,2399.8021,22.9015,390.9869,600.0000,0.0000
35.6667,20.6732,10.1353,2676.6817,2424.5796,23.0229,389.5422,600.0000,0.0000
35.6833,20.7249,10.1312,2827.7068,2453.1569,23.1589,388.0975,600.0000,0.0000
35.7000,20.7811,10.1270,2941.0698,2484.2995,23.3049,386.6528,600.0000,0.0000
35.7167,20.8395,10.1228,3016.2812,2516.7856,23.4561,385.2081,600.0000,0.0000
35.7333,20.8983,10.1187,3054.0994,2549.4424,23.6081,383.7634,600.0000,0.0000
35.7500,20.9554,10.1145,3056.4021,2581.1787,23.7567,382.3186,600.0000,0.0000
35.7667,21.0092,10.1103,3026.0332,2611.0142,23.8982,380.8739,600.0000,0.0000
35.7833,20.9022,10.1062,0.0000,2546.6493,23.6865,379.4292,600.0000,0.0000
35.8000,20.8067,10.1020,156.4954,2489.7645,23.5001,377.9845,600.0000,0.0000
35.8167,20.7254,10.0978,367.9073,2441.5976,23.3444,376.5398,600.0000,0.0000
35.8333,20.6595,10.0937,614.0113,2402.7412,23.2226,375.0951,600.0000,0.0000
35.8500,20.6100,10.0895,884.1363,2373.4699,23.1365,373.6504,600.0000,0.0000
35.8667,20.5769,10.0853,1167.7363,2353.7629,23.0866,372.2057,600.0000,0.0000
35.8833,20.5599,10.0812,1454.7111,2343.3314,23.0722,370.7610,600.0000,0.0000
35.9000,20.5583,10.0770,1735.6869,2341.6344,23.0916,369.3163,600.0000,0.0000
35.9167,20.5709,10.0728,2002.2891,2347.9742,23.1423,367.8716,600.0000,0.0000
35.9333,20.5960,10.0687,2247.1926,2361.4333,23.2208,366.4268,600.0000,0.0000
35.9500,20.6319,10.0645,2464.4455,2380.9766,23.3230,364.9821,600.0000,0.0000
35.9667,20.6765,10.0603,2649.4399,2405.4703,23.4447,363.5374,600.0000,0.0000
35.9833,20.7276,10.0562,2798.9702,2433.7189,23.5810,362.0927,600.0000,0.0000
36.0000,20.7832,10.0520,2911.2185,2464.5030,23.7273,360.6480,600.0000,0.0000
36.0167,20.8411,10.0503,2985.6979,2496.5989,23.8238,358.5386,600.0000,0.0000
36.0333,20.8993,10.0487,3023.1506,2528.8694,23.9205,356.4292,600.0000,0.0000
36.0500,20.9558,10.0470,3025.4321,2560.2360,24.0133,354.3199,600.0000,0.0000
36.0667,21.0092,10.0453,2995.3554,2589.7294,24.0986,352.2105,600.0000,0.0000
36.0833,20.9032,10.0437,0.0000,2526.1833,23.8337,350.1011,600.0000,0.0000
36.1000,20.8087,10.0420,154.8520,2470.0189,23.5945,347.9917,600.0000,0.0000
36.1167,20.7282,10.0403,364.0821,2422.4607,23.3866,345.8823,600.0000,0.0000
36.1333,20.6630,10.0387,607.6554,2384.0956,23.2128,343.7730,600.0000,0.0000
36.1500,20.6140,10.0370,875.0100,2355.1962,23.0746,341.6636,600.0000,0.0000
36.1667,20.5812,10.0353,1155.7073,2335.7431,22.9722,339.5542,600.0000,0.0000
36.1833,20.5644,10.0337,1439.7491,2325.4524,22.9049,337.4448,600.0000,0.0000
36.2000,20.5628,10.0320,1717.8555,2323.7909,22.8708,335.3354,600.0000,0.0000
36.2167,20.5753,10.0303,1981.7343,2330.0693,22.8670,333.2261,600.0000,0.0000
36.2333,20.6002,10.0287,2224.1343,2343.3824,22.8902,331.1167,600.0000,0.0000
36.2500,20.6357,10.0270,2439.1613,2362.7077,22.9362,329.0073,600.0000,0.0000
36.2667,20.6798,10.0253,2622.2519,2386.9255,23.0006,326.8979,600.0000,0.0000
36.2833,20.7305,10.0237,2770.2309,2414.8550,23.0788,324.7885,600.0000,0.0000
36.3000,20.7855,10.0220,2881.2974,2445.2914,23.1662,322.6791,600.0000,0.0000
36.3167,20.8428,10.0203,2954.9680,2477.0425,23.2580,320.5698,600.0000,0.0000
36.3333,20.9004,10.0187,2991.9826,2508.9636,23.3501,318.4604,600.0000,0.0000
36.3500,20.9564,10.0170,2994.1792,2539.9892,23.4384,316.3510,600.0000,0.0000
36.3667,21.0092,10.0153,2964.3434,2569.1624,23.5195,314.2416,600.0000,0.0000
36.3833,20.9043,10.0137,0.0000,2506.4485,23.2631,312.1322,600.0000,0.0000
36.4000,20.8108,10.0120,153.0756,2451.0107,23.0316,310.0229,600.0000,0.0000
36.4167,20.7311,10.0103,360.0926,2404.0642,22.8302,307.9135,600.0000,0.0000
36.4333,20.6666,10.0087,601.1189,2366.1909,22.6616,305.8041,600.0000,0.0000
36.4500,20.6180,10.0070,865.7032,2337.6622,22.5272,303.6947,600.0000,0.0000
36.4667,20.5855,10.0053,1143.5151,2318.4611,22.4275,301.5854,600.0000,0.0000
36.4833,20.5689,10.0037,1424.6584,2308.3089,22.3614,299.4760,600.0000,0.0000
36.5000,20.5673,10.0020,1699.9467,2306.6804,22.3273,297.3666,600.0000,0.0000
36.5167,20.5796,10.0003,1961.1700,2312.8957,22.3226,295.2572,600.0000,0.0000
36.5333,20.6042,9.9987,2201.1485,2326.0617,22.3437,293.1478,600.0000,0.0000
36.5500,20.6393,9.9970,2414.0443,2345.1691,22.3869,291.0384,600.0000,0.0000
36.5667,20.6830,9.9953,2595.3367,2369.1121,22.4478,288.9291,600.0000,0.0000
36.5833,20.7331,9.9937,2741.8788,2396.7245,22.5219,286.8197,600.0000,0.0000
36.6000,20.7876,9.9920,2851.8840,2426.8164,22.6049,284.7103,600.0000,0.0000
36.6167,20.8443,9.9903,2924.8704,2458.2100,22.6922,282.6009,600.0000,0.0000
36.6333,20.9013,9.9887,2961.5671,2489.7742,22.7798,280.4915,600.0000,0.0000
36.6500,20.9567,9.9870,2963.7907,2520.4562,22.8637,278.3822,600.0000,0.0000
36.6667,21.0090,9.9853,2934.2968,2549.3100,22.9407,276.2728,600.0000,0.0000
36.6833,20.9052,9.9837,0.0000,2487.3904,22.6926,274.1634,600.0000,0.0000
36.7000,20.8127,9.9820,151.6272,2432.6543,22.4686,272.0540,600.0000,0.0000
36.7167,20.7338,9.9803,356.5823,2386.3016,22.2735,269.9446,600.0000,0.0000
36.7333,20.6699,9.9787,595.2084,2348.9087,22.1099,267.8352,600.0000,0.0000
36.7500,20.6218,9.9770,857.1608,2320.7456,21.9794,265.7259,600.0000,0.0000
36.7667,20.5896,9.9753,1132.2129,2301.7966,21.8822,263.6165,600.0000,0.0000
36.7833,20.5732,9.9737,1410.5675,2291.7874,21.8176,261.5071,600.0000,0.0000
36.8000,20.5716,9.9720,1683.1297,2290.2006,21.7836,259.3977,600.0000,0.0000
36.8167,20.5837,9.9703,1941.7695,2296.3644,21.7779,257.2883,600.0000,0.0000
36.8333,20.6081,9.9687,2179.3784,2309.3970,21.7971,255.1790,600.0000,0.0000
36.8500,20.6429,9.9670,2390.1747,2328.3016,21.8375,253.0696,600.0000,0.0000
36.8667,20.6861,9.9653,2569.6808,2351.9857,21.8950,250.9602,600.0000,0.0000
36.8833,20.7357,9.9637,2714.7794,2379.2970,21.9653,248.8508,600.0000,0.0000
36.9000,20.7897,9.9620,2823.7003,2409.0596,22.0440,246.7414,600.0000,0.0000
36.9167,20.8458,9.9603,2895.9647,2440.1095,22.1270,244.6320,600.0000,0.0000
36.9333,20.9023,9.9587,2932.2935,2471.3288,22.2101,242.5227,600.0000,0.0000
36.9500,20.9572,9.9570,2934.4848,2501.6771,22.2898,240.4133,600.0000,0.0000
36.9667,21.0090,9.9553,2905.2663,2530.2193,22.3628,238.3039,600.0000,0.0000
36.9833,20.9062,9.9537,0.0000,2469.0600,22.1228,236.1945,600.0000,0.0000
37.0000,20.8145,9.9520,150.0905,2414.9915,21.9060,234.0851,600.0000,0.0000
37.0167,20.7364,9.9537,353.0185,2369.1602,21.7935,234.3594,600.0000,0.0000
37.0333,20.6731,9.9553,589.3023,2332.1703,21.7104,234.6337,600.0000,0.0000
37.0500,20.6255,9.9570,848.6996,2304.2917,21.6585,234.9079,600.0000,0.0000
37.0667,20.5936,9.9587,1121.0843,2285.5120,21.6385,235.1822,600.0000,0.0000
37.0833,20.5773,9.9603,1396.7537,2275.5620,21.6498,235.4564,600.0000,0.0000
37.1000,20.5757,9.9620,1666.6998,2273.9317,21.6911,235.7307,600.0000,0.0000
37.1167,20.5877,9.9637,1922.8700,2279.9591,21.7604,236.0050,600.0000,0.0000
37.1333,20.6118,9.9653,2158.2207,2292.7731,21.8546,236.2792,600.0000,0.0000
37.1500,20.6463,9.9670,2367.0233,2311.3890,21.9703,236.5535,600.0000,0.0000
37.1667,20.6891,9.9687,2544.8402,2334.7275,22.1037,236.8278,600.0000,0.0000
37.1833,20.7382,9.9703,2688.5807,2361.6497,22.2506,237.1020,600.0000,0.0000
37.2000,20.7916,9.9720,2796.4884,2390.9935,22.4067,237.3763,600.0000,0.0000
37.2167,20.8473,9.9737,2868.0860,2421.6083,22.5680,237.6506,600.0000,0.0000
37.2333,20.9032,9.9753,2904.0850,2452.3889,22.7303,237.9248,600.0000,0.0000
37.2500,20.9576,9.9770,2906.2639,2482.3068,22.8900,238.1991,600.0000,0.0000
37.2667,21.0089,9.9787,2877.3229,2510.4375,23.0438,238.4733,600.0000,0.0000
37.2833,20.9071,9.9803,0.0000,2449.9045,22.8771,238.7476,600.0000,0.0000
37.3000,20.8163,9.9820,148.6300,2396.3724,22.7326,239.0219,600.0000,0.0000
37.3167,20.7390,9.9837,349.5905,2351.0173,22.6155,239.2961,600.0000,0.0000
37.3333,20.6763,9.9853,583.5863,2314.4052,22.5288,239.5704,600.0000,0.0000
37.3500,20.6291,9.9870,840.4743,2286.8026,22.4742,239.8446,600.0000,0.0000
37.3667,20.5976,9.9887,1110.2253,2268.1969,22.4524,240.1189,600.0000,0.0000
37.3833,20.5814,9.9903,1383.2297,2258.3219,22.4629,240.3932,600.0000,0.0000
37.4000,20.5798,9.9920,1650.5649,2256.6732,22.5044,240.6674,600.0000,0.0000
37.4167,20.5917,9.9937,1904.2554,2262.5968,22.5745,240.9417,600.0000,0.0000
37.4333,20.6156,9.9953,2137.3226,2275.2313,22.6704,241.2160,600.0000,0.0000
37.4500,20.6497,9.9970,2344.0921,2293.6033,22.7885,241.4902,600.0000,0.0000
37.4667,20.6921,9.9987,2520.1677,2316.6455,22.9246,241.7645,600.0000,0.0000
37.4833,20.7408,10.0003,2662.4872,2343.2322,23.0747,242.0387,600.0000,0.0000
37.5000,20.7937,10.0020,2769.3100,2372.2141,23.2344,242.3130,600.0000,0.0000
37.5167,20.8488,10.0037,2840.1631,2402.4538,23.3992,242.5873,600.0000,0.0000
37.5333,20.9042,10.0053,2875.7508,2432.8587,23.5652,242.8615,600.0000,0.0000
37.5500,20.9581,10.0070,2877.8348,2462.4117,23.7285,243.1358,600.0000,0.0000
37.5667,21.0089,10.0087,2849.0899,2490.1988,23.8855,243.4100,600.0000,0.0000
37.5833,20.9082,10.0103,0.0000,2430.3755,23.7129,243.6843,600.0000,0.0000
37.6000,20.8183,10.0120,146.9381,2377.4593,23.5631,243.9586,600.0000,0.0000
37.6167,20.7417,10.0137,345.8392,2332.6180,23.4415,244.2328,600.0000,0.0000
37.6333,20.6796,10.0153,577.4646,2296.4125,23.3511,244.5071,600.0000,0.0000
